!
! radius 
! arcsec  MEAN         Mag      MagCorr      Lum
!====================================================================
  313.00 1239.82983   23.0907	23.6842     8.8532616e+00   
  314.00 1239.71155   23.0992	23.6928     8.7840497e+00   
  315.00 1239.76111   23.0957	23.6892     8.8130499e+00   
  316.00 1239.65723   23.1032	23.6967     8.7522642e+00   
  317.00 1239.49280   23.1152	23.7087     8.6560476e+00   
  318.00 1239.46875   23.1169	23.7105     8.6419746e+00   
  319.00 1239.33838   23.1266	23.7201     8.5656883e+00   
  320.00 1239.14087   23.1413	23.7348     8.4501148e+00   
  321.00 1238.97119   23.1541	23.7477     8.3508261e+00   
  322.00 1238.86133   23.1625	23.7561     8.2865412e+00   
  323.00 1238.86755   23.1621	23.7556     8.2901808e+00   
  324.00 1238.80542   23.1668	23.7604     8.2538253e+00   
  325.00 1238.96436   23.1547	23.7482     8.3468295e+00   
  326.00 1238.91736   23.1583	23.7518     8.3193273e+00   
  327.00 1238.91174   23.1587	23.7522     8.3160387e+00   
  328.00 1238.75134   23.1710	23.7645     8.2221802e+00   
  329.00 1238.27039   23.2088	23.8023     7.9407510e+00   
  330.00 1238.01819   23.2292	23.8227     7.7931755e+00   
  331.00 1237.90527   23.2384	23.8320     7.7271001e+00   
  332.00 1237.91162   23.2379	23.8314     7.7308158e+00   
  333.00 1237.77942   23.2488	23.8424     7.6534586e+00   
  334.00 1237.48328   23.2737	23.8672     7.4801715e+00   
  335.00 1237.40796   23.2801	23.8736     7.4360978e+00   
  336.00 1237.29504   23.2898	23.8833     7.3700223e+00   
  337.00 1237.20886   23.2973	23.8908     7.3195938e+00   
  338.00 1237.18030   23.2997	23.8933     7.3028819e+00   
  339.00 1236.97693   23.3176	23.9111     7.1838794e+00   
  340.00 1236.79492   23.3338	23.9273     7.0773757e+00   
  341.00 1236.67163   23.3449	23.9384     7.0052322e+00   
  342.00 1236.61487   23.3501	23.9436     6.9720190e+00   
  343.00 1236.60376   23.3511	23.9446     6.9655179e+00   
  344.00 1236.43958   23.3662	23.9597     6.8694476e+00   
  345.00 1236.36707   23.3729	23.9664     6.8270181e+00   
  346.00 1236.26587   23.3824	23.9759     6.7678007e+00   
  347.00 1236.20068   23.3885	23.9820     6.7296546e+00   
  348.00 1236.18970   23.3895	23.9831     6.7232296e+00   
  349.00 1235.98474   23.4091	24.0026     6.6032967e+00   
  350.00 1235.92395   23.4149	24.0085     6.5677253e+00   
  351.00 1236.03467   23.4043	23.9978     6.6325134e+00   
  352.00 1235.87488   23.4197	24.0132     6.5390118e+00   
  353.00 1235.80225   23.4268	24.0203     6.4965122e+00   
  354.00 1235.67114   23.4397	24.0332     6.4197928e+00   
  355.00 1235.50134   23.4566	24.0501     6.3204339e+00   
  356.00 1235.54126   23.4526	24.0461     6.3437932e+00   
  357.00 1235.30615   23.4764	24.0699     6.2062179e+00   
  358.00 1235.27405   23.4797	24.0732     6.1874345e+00   
  359.00 1235.11292   23.4964	24.0899     6.0931488e+00   
  360.00 1234.92725   23.5159	24.1094     5.9845035e+00   
  361.00 1234.94897   23.5136	24.1071     5.9972130e+00   
  362.00 1234.78894   23.5307	24.1242     5.9035711e+00   
  363.00 1234.78503   23.5311	24.1246     5.9012831e+00   
  364.00 1234.82874   23.5264	24.1199     5.9268601e+00   
  365.00 1234.75439   23.5344	24.1279     5.8833540e+00   
  366.00 1234.55615   23.5560	24.1496     5.7673533e+00   
  367.00 1234.62061   23.5490	24.1425     5.8050723e+00   
  368.00 1234.38477   23.5751	24.1686     5.6670699e+00   
  369.00 1234.27869   23.5870	24.1806     5.6049969e+00   
  370.00 1234.21423   23.5944	24.1879     5.5672779e+00   
  371.00 1234.12292   23.6048	24.1984     5.5138476e+00   
  372.00 1234.07642   23.6102	24.2037     5.4866380e+00   
  373.00 1234.00024   23.6191	24.2126     5.4420611e+00   
  374.00 1233.86011   23.6355	24.2291     5.3600636e+00   
  375.00 1233.84924   23.6368	24.2304     5.3537030e+00   
  376.00 1233.83105   23.6390	24.2325     5.3430591e+00   
  377.00 1233.92249   23.6282	24.2217     5.3965655e+00   
  378.00 1233.93860   23.6263	24.2198     5.4059923e+00   
  379.00 1233.88440   23.6327	24.2262     5.3742770e+00   
  380.00 1233.87549   23.6337	24.2273     5.3690633e+00   
  381.00 1233.59094   23.6679	24.2615     5.2025581e+00   
  382.00 1233.46118   23.6839	24.2774     5.1266287e+00   
  383.00 1233.46387   23.6836	24.2771     5.1282027e+00   
  384.00 1233.46118   23.6839	24.2774     5.1266287e+00   
  385.00 1233.41711   23.6894	24.2829     5.1008410e+00   
  386.00 1233.37219   23.6950	24.2885     5.0745559e+00   
  387.00 1233.37244   23.6949	24.2885     5.0747022e+00   
  388.00 1233.15454   23.7226	24.3161     4.9471974e+00   
  389.00 1233.12231   23.7267	24.3202     4.9283379e+00   
  390.00 1233.21643   23.7147	24.3082     4.9834125e+00   
  391.00 1233.27100   23.7077	24.3012     5.0153443e+00   
  392.00 1233.14807   23.7234	24.3169     4.9434115e+00   
  393.00 1233.00659   23.7417	24.3353     4.8606241e+00   
  394.00 1232.90955   23.7545	24.3480     4.8038409e+00   
  395.00 1232.88501   23.7578	24.3513     4.7894812e+00   
  396.00 1232.75818   23.7747	24.3682     4.7152663e+00   
  397.00 1232.72974   23.7785	24.3721     4.6986245e+00   
  398.00 1232.76208   23.7742	24.3677     4.7175484e+00   
  399.00 1232.80530   23.7684	24.3619     4.7428387e+00   
  400.00 1232.86035   23.7610	24.3546     4.7750513e+00   
  
