"Time [s]","Event Name","Chamber","Event Text","O2 Concentration  (A) [nmol/ml]","O2 Slope uncorr.  (A) [pmol/(s*ml)]","O2 Concentration  (B) [nmol/ml]","O2 Slope uncorr.  (B) [pmol/(s*ml)]","TMRM  (A) [µM]","TMRM  (B) [µM]","mtMPrel (A)  [au]","mtMPrel  (B)  [au]"
2006.00,"","","",92.2578,221.3142,115.0173,181.6811,1.8079,1.7577,0.8812,0.8610
2008.00,"","","",91.7654,221.1665,114.6564,181.0203,1.8073,1.7580,0.8809,0.8612
2010.00,"","","",91.2681,221.1173,114.2700,180.4611,1.8072,1.7577,0.8809,0.8610
2012.00,"","","",90.7561,221.2158,113.8735,180.0036,1.8071,1.7576,0.8808,0.8609
2014.00,"","","",90.2539,221.3635,113.4719,179.6478,1.8063,1.7576,0.8804,0.8609
2016.00,"","","",89.7566,221.6096,113.0703,179.3936,1.8060,1.7573,0.8803,0.8608
2018.00,"","","",89.2544,222.0035,112.6586,179.2919,1.8051,1.7560,0.8799,0.8601
2020.00,"","","",88.7522,222.4467,112.2926,179.1903,1.8046,1.7548,0.8796,0.8595
2022.00,"","","",88.2549,222.9390,111.9316,179.0886,1.8056,1.7544,0.8801,0.8594
2024.00,"","","",87.7527,223.5791,111.5555,179.0378,1.8046,1.7540,0.8796,0.8592
2026.00,"","","",87.2505,224.3176,111.1285,179.0378,1.8041,1.7538,0.8794,0.8591
2028.00,"","","",86.7532,225.1054,110.7015,179.1903,1.8034,1.7534,0.8790,0.8589
2030.00,"","","",86.2559,225.9424,110.3050,179.3936,1.8040,1.7529,0.8793,0.8586
2032.00,"","","",85.7685,226.8286,109.9084,179.6986,1.8044,1.7525,0.8795,0.8584
2034.00,"","","",85.2761,227.7149,109.4916,180.1053,1.8036,1.7524,0.8791,0.8583
2036.00,"","","",84.7592,228.6996,109.0748,180.5628,1.8027,1.7520,0.8787,0.8582
2038.00,"","","",84.2619,229.7828,108.6681,181.0711,1.8021,1.7519,0.8783,0.8581
2040.00,"","","",83.7646,230.8660,108.2513,181.7320,1.8019,1.7516,0.8782,0.8580
2042.00,"","","",83.2575,232.0476,107.8141,182.4945,1.8011,1.7514,0.8779,0.8578
2044.00,"","","",82.7553,233.2293,107.3769,183.3587,1.8014,1.7511,0.8780,0.8577
2046.00,"","","",82.2678,234.4109,106.9499,184.2737,1.8015,1.7508,0.8781,0.8575
2048.00,"","","",81.7804,235.6418,106.5381,185.2395,1.8009,1.7502,0.8778,0.8573
2050.00,"","","",81.2930,236.8727,106.1213,186.3070,1.8010,1.7502,0.8778,0.8572
2052.00,"","","",80.7859,238.1036,105.7197,187.3237,1.8004,1.7499,0.8775,0.8571
2054.00,"","","",80.2836,239.3837,105.3232,188.3912,1.8000,1.7494,0.8773,0.8569
2056.00,"","","",79.7864,240.6638,104.9115,189.4588,1.8003,1.7489,0.8775,0.8566
2058.00,"","","",79.2891,241.9932,104.5048,190.5771,1.8006,1.7486,0.8776,0.8565
2060.00,"","","",78.7820,243.3226,104.1134,191.6955,1.8015,1.7483,0.8781,0.8563
2062.00,"","","",78.2945,244.6027,103.7169,192.7630,1.8001,1.7482,0.8774,0.8562
2064.00,"","","",77.8071,245.8336,103.3051,193.8813,1.7998,1.7477,0.8772,0.8560
2066.00,"","","",77.3000,247.1137,102.8883,194.9997,1.7992,1.7473,0.8769,0.8558
2068.00,"","","",76.7928,248.2461,102.4714,196.1180,1.7998,1.7472,0.8772,0.8558
2070.00,"","","",76.3005,248.8862,102.0698,197.2872,1.7996,1.7472,0.8771,0.8557
2072.00,"","","",75.8130,249.1816,101.6581,198.4056,1.8001,1.7469,0.8773,0.8556
2074.00,"","","",75.3207,249.2308,101.2412,199.6256,1.7987,1.7464,0.8767,0.8554
2076.00,"","","",74.8185,249.2801,100.8396,200.7948,1.7990,1.7459,0.8768,0.8551
2078.00,"","","",74.3212,249.2308,100.4279,201.9639,1.7980,1.7457,0.8763,0.8550
2080.00,"","","",73.8190,249.1324,100.0365,203.0315,1.7979,1.7457,0.8763,0.8550
2082.00,"","","",73.3168,249.0831,99.6298,203.7431,1.7987,1.7456,0.8767,0.8550
2084.00,"","","",72.8195,249.0831,99.1977,204.0990,1.7983,1.7453,0.8765,0.8548
2086.00,"","","",72.3321,249.0339,98.7910,204.4040,1.7986,1.7453,0.8766,0.8548
2088.00,"","","",71.8397,248.9354,98.3945,204.5565,1.7980,1.7451,0.8763,0.8547
2090.00,"","","",71.3474,248.8370,97.9929,204.7090,1.7969,1.7447,0.8758,0.8545
2092.00,"","","",70.9043,248.6893,97.5964,204.7598,1.8209,1.7445,0.8877,0.8544
2094.00,"F500","Both","",70.6827,248.0492,97.1948,204.8107,1.8299,1.7441,0.8922,0.8543
2096.00,"","","",70.4217,246.9660,96.7627,204.9123,1.8313,1.7439,0.8929,0.8541
2098.00,"","","",70.0525,245.7351,96.3357,205.0648,1.8309,1.7436,0.8927,0.8540
2100.00,"","","",69.6044,244.5042,96.0206,204.9632,1.8312,1.7663,0.8929,0.8653
2102.00,"","","",69.1268,243.2733,95.8630,204.3023,1.8315,1.7707,0.8930,0.8674
2104.00,"","","",68.6246,242.1409,95.6088,203.3365,1.8311,1.7709,0.8928,0.8675
2106.00,"","","",68.1175,241.1562,95.2682,202.3198,1.8310,1.7708,0.8928,0.8675
2108.00,"","","",67.6104,240.2207,94.8870,201.3031,1.8303,1.7707,0.8924,0.8674
2110.00,"","","",67.0934,239.3837,94.4854,200.3373,1.8304,1.7704,0.8925,0.8673
2112.00,"","","",66.5764,238.6452,94.0685,199.3714,1.8297,1.7700,0.8921,0.8671
2114.00,"","","",66.0693,237.9559,93.6669,198.5072,1.8293,1.7699,0.8919,0.8671
2116.00,"","","",65.5671,237.4143,93.2552,197.6939,1.8292,1.7695,0.8919,0.8668
2118.00,"","","",65.0600,236.9219,92.8333,196.9314,1.8293,1.7691,0.8919,0.8666
2120.00,"","","",64.5627,236.5281,92.4266,196.2705,1.8292,1.7689,0.8919,0.8666
2122.00,"","","",64.0556,236.2326,92.0352,195.6605,1.8292,1.7688,0.8919,0.8665
2124.00,"","","",63.5485,236.0357,91.6234,195.1522,1.8292,1.7682,0.8919,0.8662
2126.00,"","","",63.0462,235.8388,91.2117,194.7455,1.8286,1.7678,0.8916,0.8660
2128.00,"","","",62.5391,235.7403,90.7897,194.3897,1.8279,1.7675,0.8912,0.8659
2130.00,"","","",62.0320,235.7403,90.3881,194.1355,1.8273,1.7673,0.8909,0.8658
2132.00,"","","",61.5347,235.7403,89.9916,193.9322,1.8271,1.7669,0.8908,0.8656
2134.00,"","","",61.0276,235.8880,89.5900,193.6780,1.8271,1.7667,0.8908,0.8654
2136.00,"","","",60.5205,236.0849,89.1834,193.5255,1.8267,1.7665,0.8906,0.8654
2138.00,"","","",60.0183,236.3803,88.7564,193.4747,1.8261,1.7664,0.8903,0.8653
2140.00,"","","",59.5111,236.7250,88.3294,193.4747,1.8261,1.7660,0.8903,0.8651
2142.00,"","","",59.0089,237.1681,87.9227,193.4747,1.8265,1.7658,0.8905,0.8650
2144.00,"","","",58.5018,237.6112,87.4906,193.5763,1.8260,1.7657,0.8903,0.8650
2146.00,"","","",58.0045,238.1528,87.0839,193.7797,1.8260,1.7652,0.8903,0.8647
2148.00,"","","",57.5072,238.7929,86.6925,193.9830,1.8261,1.7649,0.8903,0.8646
2150.00,"","","",57.0001,239.4822,86.2757,194.2372,1.8253,1.7646,0.8899,0.8644
2152.00,"","","",56.4930,240.2207,85.8537,194.5930,1.8254,1.7644,0.8900,0.8643
2154.00,"","","",55.9908,241.0085,85.4267,195.0505,1.8253,1.7643,0.8899,0.8643
2156.00,"","","",55.4935,241.8455,85.0201,195.5080,1.8247,1.7641,0.8896,0.8641
2158.00,"","","",55.0061,242.7810,84.6236,196.0164,1.8245,1.7639,0.8895,0.8641
2160.00,"","","",54.5137,243.7165,84.2321,196.5247,1.8254,1.7634,0.8900,0.8638
2162.00,"","","",54.0115,244.7012,83.8407,197.0330,1.8246,1.7635,0.8896,0.8639
2164.00,"","","",53.5044,245.8336,83.4442,197.6430,1.8248,1.7633,0.8897,0.8638
2166.00,"","","",52.9973,246.9660,83.0375,198.2531,1.8245,1.7631,0.8895,0.8637
2168.00,"","","",52.5000,248.1477,82.6054,198.9647,1.8243,1.7628,0.8894,0.8635
2170.00,"","","",52.0027,249.3786,82.1784,199.7781,1.8241,1.7627,0.8893,0.8635
2172.00,"","","",51.5054,250.5602,81.7616,200.5914,1.8238,1.7625,0.8892,0.8634
2174.00,"","","",51.0131,251.2495,81.3549,201.4556,1.8236,1.7624,0.8891,0.8633
2176.00,"","","",50.5207,251.4957,80.9482,202.4215,1.8239,1.7621,0.8892,0.8632
2178.00,"","","",50.0234,251.4957,80.5314,203.4381,1.8238,1.7618,0.8892,0.8630
2180.00,"","","",49.5261,251.3480,80.1247,204.3532,1.8236,1.7617,0.8891,0.8630
2182.00,"","","",49.0338,251.2003,79.7333,204.8107,1.8228,1.7617,0.8887,0.8630
2184.00,"","","",48.5365,251.0033,79.3216,204.9632,1.8224,1.7615,0.8885,0.8629
2186.00,"","","",48.0392,250.8064,78.9098,205.0140,1.8224,1.7611,0.8885,0.8627
2188.00,"","","",47.5370,250.6587,78.5133,205.0140,1.8221,1.7610,0.8883,0.8626
2190.00,"","","",47.0397,250.4617,78.1168,204.9632,1.8231,1.7609,0.8888,0.8626
2192.00,"","","",46.5572,250.3140,77.6999,204.9123,1.8222,1.7608,0.8884,0.8625
2194.00,"","","",46.0649,250.1663,77.2933,204.8615,1.8223,1.7606,0.8884,0.8624
2196.00,"","","",45.5725,249.9694,76.9069,204.7598,1.8219,1.7605,0.8882,0.8624
2198.00,"","","",45.0802,249.8217,76.5003,204.7090,1.8224,1.7601,0.8885,0.8622
2200.00,"AA","Both","",44.6026,249.5755,76.0834,204.6582,1.8145,1.7599,0.8845,0.8621
2202.00,"","","",44.5583,248.5908,75.6666,204.5565,1.8345,1.7599,0.8945,0.8621
2204.00,"","","",45.0358,245.7844,75.2650,204.5057,1.8434,1.7597,0.8990,0.8620
2206.00,"","","",45.3559,241.6978,74.8685,204.4040,1.8452,1.7595,0.8998,0.8619
2208.00,"","","",45.5184,236.5773,74.5126,204.2007,1.8446,1.7503,0.8995,0.8573
2210.00,"","","",45.5922,230.7182,74.8177,202.7265,1.8449,1.7683,0.8997,0.8663
2212.00,"","","",45.6267,224.2191,75.3057,199.6764,1.8444,1.7741,0.8994,0.8691
2214.00,"","","",45.6365,217.1784,75.5395,195.5589,1.8436,1.7754,0.8991,0.8698
2216.00,"","","",45.6464,209.6946,75.6513,190.6788,1.8440,1.7753,0.8992,0.8697
2218.00,"","","",45.6464,201.7184,75.6920,185.3412,1.8431,1.7749,0.8988,0.8695
2220.00,"","","",45.6365,193.3976,75.7073,179.5461,1.8428,1.7743,0.8986,0.8692
2222.00,"","","",45.6218,184.7814,75.7378,173.2427,1.8422,1.7738,0.8983,0.8690
2224.00,"","","",45.6119,175.9190,75.7581,166.6342,1.8416,1.7736,0.8981,0.8688
2226.00,"","","",45.6021,166.8104,75.7784,159.6700,1.8414,1.7731,0.8979,0.8686
2228.00,"","","",45.5922,157.5048,75.7835,152.4007,1.8416,1.7730,0.8981,0.8686
2230.00,"","","",45.5824,148.0516,75.7733,144.9281,1.8416,1.7724,0.8981,0.8683
2232.00,"","","",45.5725,138.5491,75.7733,137.2521,1.8407,1.7722,0.8976,0.8682
2234.00,"","","",45.5577,128.9974,75.7683,129.4745,1.8404,1.7720,0.8975,0.8681
2236.00,"","","",45.5479,119.4949,75.7683,121.5952,1.8400,1.7718,0.8973,0.8680
2238.00,"","","",45.5430,109.9432,75.7530,113.6143,1.8398,1.7717,0.8972,0.8679
2240.00,"","","",45.5331,100.4900,75.7530,105.5316,1.8399,1.7712,0.8972,0.8677
2242.00,"","","",45.5331,91.1844,75.7378,97.4490,1.8398,1.7705,0.8972,0.8674
2244.00,"","","",45.5184,82.0266,75.7276,89.4172,1.8395,1.7704,0.8970,0.8673
2246.00,"","","",45.5085,73.1642,75.7276,81.4363,1.8393,1.7700,0.8969,0.8671
2248.00,"","","",45.4937,64.5479,75.7276,73.6078,1.8389,1.7695,0.8967,0.8669
2250.00,"","","",45.4790,56.2763,75.7428,65.8810,1.8391,1.7691,0.8968,0.8666
2252.00,"","","",45.4790,48.3494,75.7479,58.3576,1.8387,1.7688,0.8966,0.8665
2254.00,"","","",45.4790,40.8164,75.7428,51.0883,1.8386,1.7684,0.8966,0.8663
2256.00,"","","",45.4740,33.7264,75.7378,44.0732,1.8378,1.7678,0.8962,0.8660
2258.00,"","","",45.4593,27.1288,75.7276,37.3631,1.8374,1.7677,0.8960,0.8659
2260.00,"","","",45.4445,21.0729,75.7225,31.0596,1.8372,1.7675,0.8959,0.8659
2262.00,"","","",45.4347,15.6077,75.7276,25.0104,1.8370,1.7672,0.8957,0.8657
2264.00,"","","",45.4297,10.7826,75.7123,19.4695,1.8373,1.7670,0.8959,0.8656
2266.00,"","","",45.4297,6.5976,75.7022,14.3352,1.8361,1.7668,0.8953,0.8655
2268.00,"","","",45.4248,3.1511,75.6869,9.7602,1.8361,1.7665,0.8953,0.8654
2270.00,"","","",45.4150,0.4924,75.6818,5.6426,1.8365,1.7662,0.8955,0.8652
2272.00,"","","",45.4051,-1.3786,75.6717,2.1350,1.8364,1.7657,0.8955,0.8649
2274.00,"","","",45.3903,-2.3633,75.6615,-0.7625,1.8360,1.7653,0.8953,0.8648
2276.00,"","","",45.3854,-2.4618,75.6615,-3.1009,1.8351,1.7651,0.8948,0.8646
2278.00,"","","",45.3756,-1.6248,75.6615,-4.7276,1.8346,1.7647,0.8945,0.8645
2280.00,"","","",45.3657,0.1477,75.6666,-5.6426,1.8346,1.7644,0.8946,0.8643
2282.00,"","","",45.3559,2.1171,75.6615,-5.8459,1.8349,1.7637,0.8947,0.8639
2284.00,"","","",45.3460,3.2988,75.6412,-5.1851,1.8342,1.7634,0.8944,0.8638
2286.00,"","","",45.3362,3.8896,75.6208,-3.7109,1.8349,1.7633,0.8947,0.8637
2288.00,"","","",45.3263,4.1358,75.6005,-1.4234,1.8345,1.7631,0.8945,0.8637
2290.00,"","","",45.3066,4.3327,75.5954,0.3558,1.8341,1.7630,0.8943,0.8636
2292.00,"","","",45.3017,4.3820,75.5852,1.3217,1.8336,1.7625,0.8941,0.8634
2294.00,"","","",45.2968,4.4312,75.5802,1.8809,1.8341,1.7624,0.8943,0.8633
2296.00,"","","",45.2869,4.4312,75.5649,2.2367,1.8329,1.7621,0.8937,0.8632
2298.00,"","","",45.2771,4.4312,75.5497,2.5417,1.8332,1.7620,0.8939,0.8631
2300.00,"","","",45.2722,4.3820,75.5598,2.7450,1.8331,1.7616,0.8938,0.8629
2302.00,"","","",45.2673,4.3820,75.5497,2.9484,1.8321,1.7612,0.8933,0.8627
2304.00,"","","",45.2673,4.3820,75.5293,3.1009,1.8317,1.7609,0.8931,0.8626
2306.00,"","","",45.2623,4.3327,75.5344,3.2025,1.8317,1.7608,0.8931,0.8625
2308.00,"","","",45.2574,4.2835,75.5395,3.2534,1.8314,1.7607,0.8929,0.8625
2310.00,"","","",45.2426,4.2835,75.5039,3.3551,1.8314,1.7604,0.8929,0.8623
2312.00,"","","",45.2377,4.2343,75.4683,3.5076,1.8305,1.7604,0.8925,0.8623
2314.00,"","","",45.2229,4.2343,75.4582,3.6601,1.8302,1.7601,0.8924,0.8622
2316.00,"","","",45.2131,4.2343,75.4531,3.8126,1.8302,1.7599,0.8924,0.8621
2318.00,"","","",45.1983,4.2343,75.4480,3.9142,1.8302,1.7594,0.8923,0.8618
