"Time [s]","Event Name","Chamber","Event Text","O2 Concentration  (A) [nmol/ml]","O2 Slope uncorr.  (A) [pmol/(s*ml)]","O2 Concentration  (B) [nmol/ml]","O2 Slope uncorr.  (B) [pmol/(s*ml)]","TMRM  (A) [µM]","TMRM  (B) [µM]","mtMPrel (A)  [au]","mtMPrel  (B)  [au]"
600.00,"LOff, Control, 3XTg","Both, Left, Right","Light off, , ",178.3286,-4.1005,179.5958,-5.0957,0.0116,-0.0115,-0.0011,-0.0011
602.00,"","","",178.3484,-3.9523,179.5804,-4.8384,0.0117,-0.0116,-0.0010,-0.0011
604.00,"","","",178.3583,-3.8535,179.5804,-4.6325,0.0117,-0.0116,-0.0010,-0.0011
606.00,"","","",178.3978,-3.8535,179.5701,-4.4781,0.0118,-0.0116,-0.0010,-0.0011
608.00,"","","",178.4274,-3.9029,179.5598,-4.2207,0.0117,-0.0115,-0.0010,-0.0011
610.00,"","","",178.3879,-3.8041,179.5804,-3.9633,0.0118,-0.0113,-0.0010,-0.0010
612.00,"","","",178.3731,-3.7053,179.6164,-3.7575,0.0120,-0.0113,-0.0009,-0.0010
614.00,"","","",178.3780,-3.5571,179.6216,-3.6545,0.0119,-0.0114,-0.0009,-0.0010
616.00,"","","",178.3929,-3.4583,179.6422,-3.6545,0.0120,-0.0114,-0.0009,-0.0011
618.00,"","","",178.4027,-3.3595,179.6525,-3.5516,0.0120,-0.0114,-0.0009,-0.0010
620.00,"","","",178.4027,-3.2607,179.6422,-3.4486,0.0123,-0.0113,-0.0007,-0.0010
622.00,"","","",178.4176,-3.2113,179.6422,-3.2942,0.0120,-0.0111,-0.0008,-0.0009
624.00,"","","",178.4324,-3.1619,179.6370,-3.1398,0.0121,-0.0110,-0.0008,-0.0008
626.00,"","","",178.4176,-3.1125,179.6422,-2.9854,0.0121,-0.0112,-0.0008,-0.0009
628.00,"","","",178.4027,-3.0630,179.6525,-2.8824,0.0120,-0.0112,-0.0008,-0.0009
630.00,"","","",178.4126,-3.0630,179.6576,-2.7280,0.0125,-0.0112,-0.0006,-0.0010
632.00,"","","",178.4274,-3.0630,179.6370,-2.5736,0.0124,-0.0111,-0.0007,-0.0009
634.00,"","","",178.4373,-3.0136,179.6319,-2.3677,0.0123,-0.0109,-0.0007,-0.0008
636.00,"","","",178.4423,-2.9148,179.6267,-2.2133,0.0123,-0.0110,-0.0007,-0.0008
638.00,"","","",178.4274,-2.8654,179.6319,-2.0589,0.0120,-0.0111,-0.0008,-0.0009
640.00,"","","",178.4324,-2.7666,179.6473,-1.9559,0.0122,-0.0111,-0.0007,-0.0009
642.00,"","","",178.4472,-2.6678,179.6679,-1.8530,0.0124,-0.0108,-0.0007,-0.0008
644.00,"","","",178.4472,-2.5690,179.7039,-1.8015,0.0125,-0.0107,-0.0006,-0.0007
646.00,"","","",178.4324,-2.3714,179.7400,-1.8530,0.0124,-0.0108,-0.0007,-0.0007
648.00,"","","",178.4176,-2.2232,179.7194,-1.8530,0.0128,-0.0106,-0.0005,-0.0007
650.00,"","","",178.4077,-2.0750,179.6936,-1.8015,0.0127,-0.0109,-0.0005,-0.0008
652.00,"","","",178.4077,-1.9268,179.7039,-1.7500,0.0127,-0.0108,-0.0005,-0.0008
654.00,"","","",178.4225,-1.7785,179.6988,-1.7500,0.0124,-0.0108,-0.0007,-0.0008
656.00,"","","",178.4373,-1.6797,179.6782,-1.6471,0.0126,-0.0107,-0.0006,-0.0007
658.00,"","","",178.4521,-1.6303,179.6730,-1.6471,0.0129,-0.0106,-0.0004,-0.0007
660.00,"","","",178.4571,-1.5315,179.6885,-1.6471,0.0125,-0.0106,-0.0006,-0.0006
662.00,"","","",178.4670,-1.4821,179.7091,-1.7500,0.0125,-0.0105,-0.0006,-0.0006
664.00,"","","",178.4768,-1.4821,179.7142,-1.8530,0.0125,-0.0103,-0.0006,-0.0005
666.00,"","","",178.4917,-1.4821,179.7091,-1.9045,0.0126,-0.0103,-0.0006,-0.0005
668.00,"","","",178.5065,-1.5315,179.7142,-1.9045,0.0124,-0.0105,-0.0007,-0.0006
670.00,"","","",178.4917,-1.5809,179.7194,-1.9045,0.0125,-0.0103,-0.0006,-0.0005
672.00,"","","",178.4670,-1.5809,179.7245,-1.9559,0.0124,-0.0103,-0.0007,-0.0005
674.00,"","","",178.4670,-1.5809,179.7142,-1.9559,0.0128,-0.0102,-0.0005,-0.0005
676.00,"","","",178.4620,-1.5315,179.6988,-1.9045,0.0128,-0.0103,-0.0004,-0.0005
678.00,"","","",178.4620,-1.4327,179.7039,-1.8530,0.0131,-0.0103,-0.0003,-0.0005
680.00,"","","",178.4521,-1.2845,179.7091,-1.8015,0.0127,-0.0103,-0.0005,-0.0005
682.00,"","","",178.4423,-1.1857,179.7245,-1.7500,0.0129,-0.0102,-0.0004,-0.0004
684.00,"","","",178.4324,-1.0375,179.7245,-1.6986,0.0128,-0.0102,-0.0004,-0.0004
686.00,"","","",178.4324,-0.9387,179.7297,-1.6471,0.0129,-0.0102,-0.0004,-0.0005
688.00,"","","",178.4274,-0.9387,179.7297,-1.4927,0.0132,-0.0102,-0.0002,-0.0005
690.00,"","","",178.4027,-0.7905,179.7297,-1.3897,0.0129,-0.0099,-0.0004,-0.0003
692.00,"","","",178.4077,-0.5928,179.7348,-1.3897,0.0128,-0.0101,-0.0005,-0.0004
694.00,"","","",178.4373,-0.4940,179.7605,-1.3897,0.0130,-0.0100,-0.0003,-0.0004
696.00,"","","",178.4571,-0.4446,179.7502,-1.3897,0.0125,-0.0101,-0.0006,-0.0004
698.00,"","","",178.4719,-0.4446,179.7348,-1.3897,0.0128,-0.0100,-0.0004,-0.0003
700.00,"","","",178.4571,-0.3952,179.7091,-1.3383,0.0128,-0.0100,-0.0005,-0.0004
702.00,"","","",178.4521,-0.3458,179.6782,-1.1839,0.0129,-0.0100,-0.0004,-0.0004
704.00,"","","",178.4571,-0.3458,179.6679,-1.0294,0.0129,-0.0098,-0.0004,-0.0002
706.00,"","","",178.4571,-0.3458,179.6525,-0.8750,0.0129,-0.0098,-0.0004,-0.0002
708.00,"","","",178.4571,-0.2964,179.6525,-0.6691,0.0131,-0.0099,-0.0003,-0.0003
710.00,"","","",178.4423,-0.1976,179.6473,-0.5147,0.0131,-0.0098,-0.0003,-0.0002
712.00,"","","",178.4472,-0.1482,179.6679,-0.3603,0.0132,-0.0096,-0.0002,-0.0002
714.00,"","","",178.4670,-0.1976,179.6885,-0.2059,0.0133,-0.0095,-0.0002,-0.0001
716.00,"","","",178.4472,-0.1976,179.6782,-0.0515,0.0134,-0.0099,-0.0001,-0.0003
718.00,"","","",178.4373,-0.0988,179.6782,0.1544,0.0136,-0.0097,0.0000,-0.0002
720.00,"","","",178.4521,-0.0988,179.6833,0.3088,0.0137,-0.0097,0.0000,-0.0002
722.00,"","","",178.4472,-0.0988,179.6988,0.3603,0.0134,-0.0096,-0.0001,-0.0002
724.00,"","","",178.4521,-0.0988,179.6782,0.4118,0.0134,-0.0096,-0.0002,-0.0001
726.00,"","","",178.4571,-0.0494,179.6679,0.4118,0.0136,-0.0095,0.0000,-0.0001
728.00,"","","",178.4373,0.0000,179.6936,0.3603,0.0134,-0.0097,-0.0001,-0.0002
730.00,"","","",178.4176,0.1482,179.7142,0.3603,0.0134,-0.0097,-0.0001,-0.0002
732.00,"","","",178.4176,0.2964,179.7194,0.3088,0.0137,-0.0097,0.0000,-0.0002
734.00,"","","",178.4324,0.3952,179.7297,0.2574,0.0137,-0.0098,0.0000,-0.0002
736.00,"","","",178.4423,0.4446,179.7400,0.2574,0.0134,-0.0097,-0.0002,-0.0002
738.00,"","","",178.4274,0.4940,179.7348,0.2574,0.0136,-0.0097,-0.0001,-0.0002
740.00,"","","",178.3879,0.5928,179.7245,0.2574,0.0134,-0.0097,-0.0001,-0.0002
742.00,"","","",178.3780,0.6423,179.7142,0.2059,0.0136,-0.0096,0.0000,-0.0002
744.00,"","","",178.3879,0.6917,179.7091,0.2059,0.0136,-0.0096,-0.0001,-0.0001
746.00,"","","",178.3879,0.7411,179.6833,0.2574,0.0137,-0.0094,0.0000,-0.0001
748.00,"","","",178.3682,0.7411,179.6627,0.3088,0.0136,-0.0095,-0.0001,-0.0001
750.00,"","","",178.3533,0.7905,179.6679,0.3603,0.0137,-0.0095,0.0000,-0.0001
752.00,"","","",178.3632,0.8399,179.6627,0.3603,0.0137,-0.0094,0.0000,-0.0001
754.00,"","","",178.3583,0.9387,179.6679,0.4118,0.0135,-0.0093,-0.0001,0.0000
756.00,"","","",178.3533,0.9881,179.6730,0.4632,0.0136,-0.0094,0.0000,0.0000
758.00,"","","",178.3435,1.0869,179.6730,0.5147,0.0136,-0.0094,-0.0001,-0.0001
760.00,"","","",178.3583,1.1363,179.6576,0.5662,0.0138,-0.0095,0.0000,-0.0001
762.00,"","","",178.3780,1.1857,179.6576,0.5662,0.0137,-0.0093,0.0000,0.0000
764.00,"","","",178.3484,1.2845,179.6473,0.6177,0.0138,-0.0093,0.0000,0.0000
766.00,"","","",178.3138,1.4821,179.6422,0.6177,0.0141,-0.0093,0.0002,0.0000
768.00,"","","",178.2941,1.6303,179.6473,0.6177,0.0140,-0.0091,0.0001,0.0001
770.00,"","","",178.3089,1.8774,179.6525,0.6177,0.0137,-0.0088,0.0000,0.0002
772.00,"","","",178.3336,1.9762,179.6525,0.6177,0.0137,-0.0091,0.0000,0.0001
774.00,"","","",178.3286,2.0750,179.6525,0.5147,0.0141,-0.0088,0.0002,0.0002
776.00,"","","",178.3089,2.1738,179.6525,0.4632,0.0141,-0.0089,0.0002,0.0002
778.00,"","","",178.2990,2.2232,179.6422,0.4118,0.0140,-0.0090,0.0001,0.0002
780.00,"","","",178.2990,2.2726,179.6473,0.4118,0.0142,-0.0089,0.0003,0.0002
782.00,"","","",178.2891,2.3220,179.6370,0.4632,0.0141,-0.0089,0.0002,0.0002
784.00,"","","",178.2891,2.3714,179.6164,0.6177,0.0139,-0.0090,0.0001,0.0002
786.00,"","","",178.2792,2.4208,179.6061,0.7721,0.0141,-0.0087,0.0002,0.0003
788.00,"T0.5","Both","",178.2693,2.5196,179.6061,0.9265,0.0138,-0.0088,0.0000,0.0002
790.00,"","","",178.2743,2.5690,179.5907,1.1324,0.1581,-0.0089,0.0722,0.0002
792.00,"","","",178.2644,2.6184,179.5907,1.2868,0.4852,-0.0089,0.2357,0.0002
794.00,"","","",178.3435,2.4702,179.6113,1.3383,0.5035,-0.0089,0.2448,0.0002
796.00,"","","",178.4126,2.1738,179.6319,1.3897,0.5004,-0.0090,0.2433,0.0002
798.00,"","","",178.4620,1.8774,179.6061,1.4412,0.4968,0.1094,0.2415,0.0590
800.00,"","","",178.5065,1.4327,179.6010,1.5442,0.4937,0.4942,0.2400,0.2501
802.00,"","","",178.5114,0.9881,179.6988,1.3897,0.4905,0.5231,0.2383,0.2645
804.00,"","","",178.4917,0.5928,179.7605,1.1839,0.4878,0.5195,0.2370,0.2627
806.00,"","","",178.4719,0.2470,179.7708,0.9780,0.4851,0.5152,0.2356,0.2605
808.00,"","","",178.4423,0.0000,179.7708,0.7206,0.4826,0.5115,0.2344,0.2587
810.00,"","","",178.4373,-0.2470,179.7760,0.4632,0.4802,0.5081,0.2332,0.2570
812.00,"","","",178.4472,-0.4940,179.7914,0.1544,0.4785,0.5049,0.2323,0.2554
814.00,"","","",178.4373,-0.7411,179.7966,-0.2059,0.4764,0.5018,0.2313,0.2539
816.00,"","","",178.4225,-0.9881,179.7966,-0.5662,0.4749,0.4992,0.2305,0.2526
818.00,"","","",178.4176,-1.1857,179.7760,-0.8750,0.4733,0.4968,0.2297,0.2514
820.00,"","","",178.4373,-1.3339,179.7914,-1.1839,0.4715,0.4944,0.2288,0.2502
822.00,"","","",178.4324,-1.4821,179.8017,-1.4412,0.4695,0.4922,0.2278,0.2491
824.00,"T 1.0","Both","",178.4176,-1.5809,179.8120,-1.7500,0.4684,0.4901,0.2273,0.2481
826.00,"","","",178.4126,-1.6797,179.8223,-2.0074,0.4670,0.4879,0.2266,0.2470
828.00,"","","",178.4274,-1.7785,179.8120,-2.2133,0.4658,0.4862,0.2260,0.2461
830.00,"","","",178.4373,-1.8774,179.7914,-2.3677,0.7660,0.4844,0.3761,0.2452
832.00,"","","",178.4373,-1.9762,179.7914,-2.4707,1.0100,0.4827,0.4980,0.2444
834.00,"","","",178.5411,-2.2232,179.8069,-2.6251,1.0137,0.4812,0.4998,0.2436
836.00,"","","",178.6053,-2.5690,179.8069,-2.7795,1.0092,0.4797,0.4976,0.2429
838.00,"","","",178.6448,-2.9642,179.7863,-2.8824,1.0047,0.4787,0.4954,0.2424
840.00,"","","",178.6646,-3.3595,179.7914,-2.9339,1.0007,0.8394,0.4933,0.4216
842.00,"","","",178.6448,-3.7547,179.8378,-3.0883,0.9969,1.0187,0.4915,0.5106
844.00,"","","",178.6201,-4.0511,179.8892,-3.2942,0.9935,1.0171,0.4898,0.5098
846.00,"","","",178.6053,-4.1993,179.9407,-3.5516,0.9905,1.0122,0.4883,0.5074
848.00,"","","",178.6349,-4.3476,179.9561,-3.8089,0.9872,1.0077,0.4866,0.5051
850.00,"","","",178.6448,-4.4958,179.9407,-4.0148,0.9846,1.0035,0.4853,0.5031
852.00,"","","",178.6300,-4.5946,179.9664,-4.2722,0.9823,0.9995,0.4842,0.5011
854.00,"","","",178.6399,-4.7428,179.9922,-4.5295,0.9793,0.9962,0.4827,0.4994
856.00,"T 1.5","Both","",178.6448,-4.7922,179.9922,-4.7354,0.9771,0.9930,0.4815,0.4979
858.00,"","","",178.6349,-4.7922,179.9922,-4.9413,1.0080,0.9898,0.4970,0.4963
860.00,"","","",178.6004,-4.6934,179.9716,-5.0442,1.4443,0.9870,0.7151,0.4949
862.00,"","","",178.6448,-4.5946,179.9716,-5.0957,1.5212,0.9842,0.7535,0.4935
864.00,"","","",178.7288,-4.6440,179.9716,-5.0957,1.5165,0.9819,0.7512,0.4924
866.00,"","","",178.7733,-4.7428,179.9716,-5.0442,1.5111,0.9863,0.7485,0.4945
868.00,"","","",178.7930,-4.7922,179.9716,-4.9413,1.5061,1.4079,0.7460,0.7039
870.00,"","","",178.8029,-4.7922,180.0179,-4.8384,1.5022,1.5235,0.7440,0.7614
872.00,"","","",178.8079,-4.7922,180.1054,-4.8898,1.4983,1.5211,0.7421,0.7602
874.00,"","","",178.8079,-4.8416,180.1775,-5.0957,1.4945,1.5157,0.7402,0.7575
876.00,"","","",178.8227,-4.9898,180.2032,-5.2501,1.4910,1.5112,0.7384,0.7553
878.00,"","","",178.8424,-5.2862,180.1981,-5.3531,1.4879,1.5069,0.7369,0.7531
880.00,"","","",178.8375,-5.5827,180.2135,-5.4046,1.4848,1.5029,0.7353,0.7511
882.00,"","","",178.8177,-5.8791,180.2495,-5.6619,1.4821,1.4989,0.7340,0.7492
884.00,"","","",178.8128,-6.0273,180.2495,-5.9707,1.4796,1.4953,0.7327,0.7474
886.00,"T 2.0","Both","",178.8079,-6.1261,180.2341,-6.2281,1.5251,1.4923,0.7555,0.7459
888.00,"","","",178.7782,-6.1261,180.2135,-6.4340,1.9642,1.4891,0.9750,0.7443
890.00,"","","",178.8918,-6.2249,180.2032,-6.5369,2.0261,1.4864,1.0059,0.7429
892.00,"","","",178.9709,-6.4719,180.1981,-6.6913,2.0219,1.4837,1.0038,0.7416
894.00,"","","",179.0153,-6.7189,180.1929,-6.7428,2.0169,1.4811,1.0013,0.7403
896.00,"","","",179.0302,-6.9660,180.1620,-6.7428,2.0116,1.6282,0.9987,0.8134
898.00,"","","",179.0252,-7.0648,180.1672,-6.6399,2.0075,1.9994,0.9966,0.9978
900.00,"","","",179.0252,-7.1636,180.2907,-6.7943,2.0035,2.0192,0.9946,1.0076
902.00,"","","",179.0302,-7.2624,180.3422,-6.9487,1.9998,2.0149,0.9928,1.0055
904.00,"","","",179.0351,-7.2130,180.3576,-7.1546,1.9965,2.0101,0.9911,1.0031
906.00,"","","",179.0401,-7.1636,180.3782,-7.3605,1.9938,2.0058,0.9897,1.0009
908.00,"","","",179.0401,-7.0154,180.4039,-7.5664,1.9912,2.0020,0.9885,0.9990
910.00,"","","",179.0302,-6.8672,180.4091,-7.6693,1.9884,1.9981,0.9871,0.9971
912.00,"","","",179.0153,-6.6201,180.4039,-7.6693,1.9859,1.9945,0.9858,0.9953
914.00,"","","",179.0203,-6.5213,180.4091,-7.6693,1.9833,1.9913,0.9845,0.9938
916.00,"","","",179.0302,-6.5213,180.4091,-7.6178,1.9810,1.9883,0.9833,0.9923
918.00,"","","",179.0203,-6.5707,180.3885,-7.4634,1.9790,1.9855,0.9823,0.9909
920.00,"","","",178.9857,-6.5213,180.3782,-7.2061,1.9772,1.9827,0.9815,0.9895
922.00,"","","",178.9659,-6.3731,180.3731,-7.0002,1.9752,1.9802,0.9804,0.9882
924.00,"","","",178.9709,-6.1755,180.3782,-6.7943,1.9734,1.9779,0.9796,0.9871
926.00,"","","",178.9758,-5.8791,180.3782,-6.6913,1.9712,1.9756,0.9785,0.9859
928.00,"","","",178.9709,-5.6321,180.3885,-6.5884,1.9696,1.9733,0.9777,0.9848
930.00,"","","",178.9659,-5.3850,180.3885,-6.4340,1.9677,1.9711,0.9767,0.9837
932.00,"","","",178.9412,-4.9898,180.3731,-6.2281,1.9666,1.9688,0.9762,0.9826
934.00,"","","",178.9067,-4.5452,180.3628,-6.0222,1.9650,1.9668,0.9754,0.9816
936.00,"","","",178.9017,-4.0511,180.3628,-5.8163,1.9637,1.9649,0.9747,0.9806
938.00,"","","",178.9215,-3.6065,180.3679,-5.5075,1.9618,1.9631,0.9737,0.9797
940.00,"","","",178.9363,-3.0630,180.3525,-5.1472,1.9605,1.9612,0.9731,0.9788
942.00,"","","",178.9462,-2.5690,180.3473,-4.7354,1.9595,1.9594,0.9726,0.9779
944.00,"","","",178.9511,-2.2232,180.3576,-4.3236,1.9582,1.9578,0.9720,0.9771
946.00,"","","",178.9462,-1.9762,180.3576,-3.8604,1.9570,1.9560,0.9714,0.9762
948.00,"","","",178.9412,-1.6797,180.3525,-3.3457,1.9556,1.9544,0.9707,0.9754
950.00,"","","",178.9264,-1.3833,180.3576,-2.9339,1.9544,1.9529,0.9701,0.9747
952.00,"","","",178.9215,-1.0869,180.3679,-2.6251,1.9532,1.9514,0.9695,0.9739
954.00,"","","",178.9215,-0.7905,180.3576,-2.4192,1.9522,1.9497,0.9690,0.9731
956.00,"","","",178.9165,-0.4940,180.3422,-2.2133,1.9511,1.9481,0.9684,0.9723
958.00,"","","",178.9067,-0.1976,180.3370,-2.0074,1.9497,1.9467,0.9677,0.9716
960.00,"","","",178.9116,0.0988,180.3370,-1.8015,1.9488,1.9453,0.9673,0.9709
962.00,"","","",178.9017,0.4446,180.3319,-1.6471,1.9476,1.9439,0.9667,0.9702
964.00,"","","",178.8770,0.8893,180.3319,-1.4927,1.9466,1.9424,0.9662,0.9695
966.00,"","","",178.8770,1.2845,180.3422,-1.2868,1.9454,1.9410,0.9656,0.9688
968.00,"","","",178.8770,1.8279,180.3422,-1.0809,1.9447,1.9395,0.9652,0.9680
970.00,"","","",178.8770,2.0750,180.3370,-0.7721,1.9438,1.9383,0.9648,0.9674
972.00,"","","",178.8770,2.2232,180.3164,-0.4632,1.9428,1.9369,0.9643,0.9667
974.00,"","","",178.8869,2.2726,180.3061,-0.0515,1.9420,1.9357,0.9639,0.9661
976.00,"Glu","Both","",178.8869,2.2232,180.2856,0.4118,1.9409,1.9345,0.9633,0.9655
978.00,"","","",178.8721,2.2726,180.2444,0.9780,1.9398,1.9332,0.9627,0.9649
980.00,"","","",178.7832,2.4208,180.2289,1.3383,1.9168,1.9320,0.9512,0.9643
982.00,"","","",178.6646,2.7666,180.2392,1.5956,1.8625,1.9309,0.9241,0.9638
984.00,"","","",178.5658,3.2113,180.2547,1.7500,1.8334,1.9298,0.9096,0.9632
986.00,"","","",178.5015,3.7547,180.2341,1.9045,1.8306,1.9232,0.9082,0.9599
988.00,"","","",178.4670,4.2981,180.1054,2.2133,1.8378,1.8914,0.9118,0.9441
990.00,"","","",178.4274,4.8910,179.9664,2.7795,1.8477,1.8618,0.9167,0.9294
992.00,"","","",178.3879,5.5332,179.8635,3.4486,1.8565,1.8526,0.9211,0.9249
994.00,"","","",178.3682,6.1755,179.8120,4.2207,1.8645,1.8538,0.9251,0.9254
996.00,"","","",178.3484,6.7189,179.8172,4.8898,1.8713,1.8580,0.9285,0.9275
998.00,"","","",178.3237,7.2624,179.8378,5.5075,1.8769,1.8625,0.9313,0.9298
1000.00,"","","",178.3237,7.8552,179.8635,6.0222,1.8809,1.8671,0.9333,0.9320
1002.00,"","","",178.3286,8.3493,179.8738,6.4855,1.8847,1.8710,0.9352,0.9340
1004.00,"","","",178.3286,8.8433,179.8480,7.0002,1.8876,1.8743,0.9367,0.9356
1006.00,"","","",178.3336,9.1891,179.8069,7.4634,1.8894,1.8770,0.9376,0.9370
1008.00,"","","",178.3286,9.5350,179.7760,7.9267,1.8909,1.8788,0.9383,0.9379
1010.00,"","","",178.3286,9.8314,179.7451,8.4414,1.8917,1.8802,0.9387,0.9386
1012.00,"","","",178.3188,10.1278,179.7400,8.9046,1.8925,1.8814,0.9391,0.9392
1014.00,"","","",178.3237,10.4242,179.7708,9.2649,1.8928,1.8822,0.9393,0.9396
1016.00,"","","",178.2941,10.7207,179.7708,9.5738,1.8929,1.8823,0.9393,0.9396
1018.00,"","","",178.2595,10.9677,179.7605,9.8311,1.8933,1.8823,0.9395,0.9396
1020.00,"","","",178.2496,11.1653,179.7348,10.0885,1.8925,1.8822,0.9391,0.9396
1022.00,"","","",178.2397,11.3135,179.7245,10.3459,1.8913,1.8821,0.9385,0.9395
1024.00,"","","",178.2298,11.3629,179.7245,10.5003,1.8909,1.8817,0.9383,0.9393
1026.00,"","","",178.2101,11.4617,179.7297,10.6032,1.8895,1.8813,0.9376,0.9391
1028.00,"","","",178.2002,11.4617,179.7039,10.7062,1.8900,1.8803,0.9379,0.9386
1030.00,"","","",178.1656,11.4617,179.6833,10.7576,1.8901,1.8797,0.9379,0.9383
1032.00,"","","",178.1310,11.5111,179.6473,10.8091,1.8899,1.8785,0.9378,0.9377
1034.00,"","","",178.1014,11.5111,179.6216,10.8606,1.8891,1.8778,0.9374,0.9374
1036.00,"","","",178.0717,11.5111,179.6370,10.8606,1.8884,1.8769,0.9371,0.9369
1038.00,"","","",178.0322,11.5605,179.6370,10.7576,1.8884,1.8760,0.9371,0.9364
1040.00,"","","",178.0124,11.5111,179.6061,10.7062,1.8877,1.8751,0.9367,0.9360
1042.00,"","","",177.9779,11.4617,179.6061,10.5517,1.8872,1.8744,0.9364,0.9357
1044.00,"","","",177.9482,11.4123,179.6113,10.3459,1.8865,1.8735,0.9361,0.9352
1046.00,"","","",177.9630,11.2641,179.5958,10.0370,1.8854,1.8723,0.9356,0.9346
1048.00,"","","",177.9927,11.0171,179.5907,9.7282,1.8844,1.8714,0.9351,0.9342
1050.00,"","","",177.9976,10.6219,179.6061,9.2649,1.8835,1.8707,0.9346,0.9338
1052.00,"","","",177.9877,10.1772,179.6113,8.8017,1.8829,1.8697,0.9343,0.9333
1054.00,"","","",177.9927,9.6338,179.6010,8.3385,1.8824,1.8687,0.9341,0.9329
1056.00,"Pyr","Both","",177.9828,9.0409,179.5958,7.8237,1.8813,1.8678,0.9335,0.9324
1058.00,"","","",177.9729,8.3493,179.5752,7.3605,1.8672,1.8671,0.9265,0.9320
1060.00,"","","",178.0026,7.7564,179.5392,6.9487,1.8146,1.8662,0.9002,0.9316
1062.00,"","","",178.2743,6.7683,179.5032,6.4855,1.7672,1.8653,0.8765,0.9312
1064.00,"","","",178.4521,5.6321,179.5032,5.9193,1.7147,1.8646,0.8502,0.9308
1066.00,"","","",178.5065,4.4958,179.5289,5.3016,1.6654,1.8636,0.8256,0.9303
1068.00,"","","",178.5164,3.4583,179.5598,4.8384,1.6223,1.8617,0.8040,0.9294
1070.00,"","","",178.5312,2.4208,179.5032,4.6325,1.5860,1.8284,0.7859,0.9128
1072.00,"","","",178.5164,1.5315,179.7142,4.2207,1.5550,1.7946,0.7704,0.8961
1074.00,"","","",178.5114,0.6423,179.8841,3.6030,1.5289,1.7584,0.7574,0.8780
1076.00,"","","",178.5263,-0.1482,179.9716,2.7795,1.5062,1.7205,0.7460,0.8592
1078.00,"","","",178.5114,-0.8893,180.0076,1.9045,1.4859,1.6851,0.7359,0.8417
1080.00,"","","",178.4670,-1.5315,180.0488,0.9265,1.4686,1.6534,0.7272,0.8259
1082.00,"","","",178.4324,-2.0750,180.0694,-0.1544,1.4523,1.6255,0.7191,0.8120
1084.00,"","","",178.4077,-2.6184,180.0591,-1.0809,1.4375,1.6005,0.7117,0.7996
1086.00,"","","",178.3731,-3.0630,180.0333,-1.9045,1.4242,1.5783,0.7050,0.7886
1088.00,"","","",178.3336,-3.4089,180.0333,-2.6251,1.4125,1.5581,0.6992,0.7786
1090.00,"","","",178.3188,-3.7547,180.0333,-3.2427,1.4016,1.5395,0.6938,0.7693
1092.00,"","","",178.2743,-4.0017,180.0385,-3.8604,1.3915,1.5228,0.6887,0.7610
1094.00,"","","",178.2595,-4.2487,180.0385,-4.5295,1.3828,1.5075,0.6843,0.7534
1096.00,"","","",178.2595,-4.3970,180.0436,-5.1472,1.3750,1.4937,0.6805,0.7466
1098.00,"","","",178.2397,-4.4958,180.0179,-5.6619,1.3679,1.4811,0.6769,0.7403
1100.00,"","","",178.1952,-4.4464,179.9613,-6.0222,1.3604,1.4694,0.6732,0.7345
1102.00,"","","",178.1557,-4.3476,179.9150,-6.2796,1.3545,1.4585,0.6702,0.7291
1104.00,"","","",178.1014,-4.1499,179.9304,-6.5369,1.3490,1.4488,0.6674,0.7243
1106.00,"","","",178.0619,-3.8041,179.9304,-6.7428,1.3436,1.4400,0.6648,0.7199
1108.00,"","","",178.0520,-3.4583,179.8841,-6.8458,1.3368,1.4318,0.6614,0.7158
1110.00,"","","",178.0668,-3.1125,179.8480,-6.7943,1.3325,1.4241,0.6592,0.7120
1112.00,"","","",178.0520,-2.6678,179.8326,-6.6399,1.3286,1.4175,0.6572,0.7087
1114.00,"","","",178.0075,-2.0750,179.7863,-6.3310,1.3249,1.4112,0.6554,0.7056
1116.00,"","","",177.9581,-1.3339,179.7554,-5.9707,1.3215,1.4055,0.6537,0.7028
1118.00,"","","",177.9334,-0.4940,179.7194,-5.5590,1.3179,1.4001,0.6519,0.7001
1120.00,"","","",177.9235,0.3458,179.6936,-5.0442,1.3146,1.3951,0.6502,0.6976
1122.00,"","","",177.8939,1.3339,179.6627,-4.4266,1.3113,1.3907,0.6486,0.6954
1124.00,"","","",177.8840,2.4208,179.6525,-3.8089,1.3085,1.3865,0.6472,0.6933
1126.00,"","","",177.8741,3.4583,179.6576,-3.1398,1.3057,1.3826,0.6458,0.6914
1128.00,"","","",177.8445,4.4958,179.6525,-2.4707,1.3029,1.3788,0.6444,0.6895
1130.00,"","","",177.8099,5.5332,179.6370,-1.8015,1.3004,1.3754,0.6432,0.6878
1132.00,"","","",177.7506,6.7189,179.6164,-1.1324,1.2983,1.3722,0.6421,0.6862
1134.00,"","","",177.7111,7.9540,179.5855,-0.3603,1.2960,1.3693,0.6409,0.6848
1136.00,"","","",177.6617,9.2385,179.5649,0.4632,1.2937,1.3663,0.6398,0.6833
1138.00,"","","",177.6370,10.5725,179.5289,1.3897,1.2917,1.3635,0.6388,0.6819
1140.00,"","","",177.6024,11.9064,179.4877,2.4707,1.2894,1.3610,0.6376,0.6806
1142.00,"","","",177.5629,12.7462,179.4672,3.6545,1.2873,1.3583,0.6366,0.6793
1144.00,"","","",177.5332,13.1909,179.4363,4.8898,1.2853,1.3559,0.6356,0.6781
